route_id,direction_id,stop_1,stop_2,distance_m,llm_explanation
15239,1,Coventry St @ Pershing St,Coventry St @ Baltic St,110.13,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15239,1,Coventry St @ Baltic St,Coventry St @ Tower Ave,72.95,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15239,1,Coventry St @ Tower Ave,Coventry St @ Burgdorf Health Ctr,71.65,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15239,1,Vine St @ City of Hartford Department of Health & Human Services,Vine St @ opp Mental Health Ctr,71.38,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15239,1,Vine St @ opp Love Ln,Vine St @ opp Westland St,124.39,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15239,1,Vine St @ opp Winchester St,Vine St @ opp Rockville St,78.67,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15239,1,Vine St @ opp Rockville St,Vine St @ opp Vineland Ter,84.66,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15239,1,Vine St @ opp Vineland Ter,Vine St @ Edgewood St,103.72,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15239,1,Vine St @ Keney Ter,Vine St @ Mansfield St,95.8,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15239,1,Albany Ave @ Chestnut St,Albany Ave @ 62 Albany Ave,101.14,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Franklin Ave @ Shultas Pl,Franklin Ave @ Benton St,124.22,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Franklin Ave @ Whitmore St,Franklin Ave @ Bond St,106.09,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Franklin Ave @ Adelaide St,Franklin Ave @ Bushnell St,117.26,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Franklin Ave @ opp Wayland St,Franklin Ave @ Brown St,76.27,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Franklin Ave @ Victoria Rd,Wolcott Hill Rd @ Stillman Rd,107.63,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Rd @ Stillman Rd,Wolcott Hill Rd @ Reed Dr,107.08,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Rd @ Reed Dr,Wolcott Hill Rd @ Judd Rd,110.18,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Rd @ Judd Rd,Wolcott Hill Rd @ Saxon Rd,106.2,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Park & Ride @ Wolcott Hill Rd,Wolcott Hill Rd @ Saxon Rd,46.24,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Park & Ride @ Wolcott Hill Rd,Wolcott Hill Rd @ Jordan Ln,108.61,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Rd @ Saxon Rd,Wolcott Hill Rd @ Jordan Ln,115.27,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Rd @ Livingston St,Wolcott Hill Rd @ opp Rockland St,64.72,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Rd @ Knoll St,Wolcott Hill Rd @ opp Flower St,93.14,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Rd @ Nott St,Wolcott Hill Rd @ opp Hillcrest Ave,113.23,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Rd @ opp Cottwell Dr,Wolcott Hill Rd @ opp Somerset St,117.19,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Rd @ opp Somerset St,Wolcott Hill Rd @ opp Belcher Rd,104.73,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Rd @ Stillwold Dr W,Wolcott Hill Rd @ Dix Rd,69.77,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Rd @ Brimfield Rd,Wolcott Hill Rd @ Bunce Rd,109.07,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Wolcott Hill Rd @ Prospect St,Prospect St @ 217 Prospect St,120.02,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Griswold Rd @ opp Cheston Cir,Griswold Rd @ Fairlane Dr,98.49,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Griswold Rd @ Fairlane Dr,Griswold Rd @ Two Brook Rd,68.93,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Griswold Rd @ 459 Griswold Rd,Maple St @ Two Stone Dr 1,121.77,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Maple St @ Two Stone Dr 2,Maple St @ Fox Hill Rd,77.52,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Maple St @ Fox Hill Rd,Maple St @ Valley View Dr,116.91,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Gilbert Ave @ Fern St,Gilbert Ave @ Bayberry Ln,90.32,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Cromwell Ave @ Cold Spring Rd,Cold Spring Rd @ Cromwell Ave,75.88,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Cromwell Ave @ Cold Spring Rd,Cold Spring Rd @ Cromwell Ave,57.96,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Cold Spring Rd @ Cromwell Ave,Cold Spring Rd @ Cromwell Ave,28.59,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Cold Spring Rd @ Pequot Dr,Cold Spring Rd @ Century Hills Dr,21.89,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Cold Spring Rd @ Woodfield Crossing,Century Hills Dr @ Water Course Row,124.31,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Silas Deane Hwy @ Cumberland Ave,Silas Deane Hwy @ Oxford St,118.02,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Silas Deane Hwy @ Hillcrest Ave,Silas Deane Hwy @ Morrison Ave,98.51,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Silas Deane Hwy @ Maple St,Silas Deane Hwy @ Sterling Jewelers,90.74,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Charter Rd @ 41 Charter Rd,Charter Rd @ Montague St,96.41,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Silas Deane Hwy @ Executive Sq,Executive Sq @ Silas Deane Hwy,22.82,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Silas Deane Hwy @ Executive Sq,Executive Dr @ Executive Sq,121.94,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Executive Sq @ Silas Deane Hwy,Executive Dr @ Executive Sq,99.25,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,0,Jordan Ln @ opp Albert Ave,Jordan Ln @ opp Goodwin Ave,83.5,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Gilbert Ave @ Fern St,Gilbert Ave @ Bayberry Ln,90.32,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Orchard St @ Valley Brook Rd,Orchard St @Textbook Ave,76.83,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Waters Ave @ Valley Crest Dr,Waters Ave @ Caliber Ln,106.98,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Waters Ave @ Caliber Ln,Waters Ave @ Maple St,120.72,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Waters Ave @ Maple St,Griswold Rd @ 458 Griswold Rd,89.63,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Griswold Rd @ opp Two Brook Rd,Griswold Rd @ opp Fairlane Dr,115.32,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Griswold Rd @ opp Fairlane Dr,Griswold Rd @ Cheston Cir,114.79,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Wolcott Hill Rd @ opp Bunce Rd,Wolcott Hill Rd @ Brimfield Rd,110.75,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Wolcott Hill Rd @ Beverly Rd,Wolcott Hill Rd @ Coleman Rd,124.72,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Wolcott Hill Rd @ opp Dix Rd,Wolcott Hill Rd @ Stillwold Dr W,97.64,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Wolcott Hill Rd @ 550 Wolcott Hill Rd,Wolcott Hill Rd @ Wells Rd,108.48,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Wolcott Hill Rd @ Belcher Rd,Wolcott Hill Rd @ Somerset St,105.92,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Wolcott Hill Rd @ Somerset St,Wolcott Hill Rd @ Cottwell Dr,118.74,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Wolcott Hill Rd @ Fairmont St,Wolcott Hill Rd @ Church St,121.99,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Wolcott Hill Rd @ Morrison Ave,Wolcott Hill Rd @ Hillcrest Ave,109.49,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Wolcott Hill Rd @ Nott St,Wolcott Hill Rd @ Flower St,100.72,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Wolcott Hill Rd @ Flower St,Wolcott Hill Rd @ Lorraine Rd,105.51,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Wolcott Hill Rd @ opp Saxon Rd,Wolcott Hill Park & Ride @ Wolcott Hill Rd,53.58,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Wolcott Hill Rd @ opp Reed Dr,Wolcott Hill Rd @ opp Stillman Rd,108.18,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Franklin Ave @ Victoria Rd,Franklin Ave @ Montowese St,78.13,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Franklin Ave @ Brown St,Franklin Ave @ Wayland St,89.08,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Franklin Ave @ Preston St,Franklin Ave @ Bliss St,118.25,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Franklin Ave @ Barker St,Franklin Ave @ Bond St,100.24,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Executive Dr @ Executive Sq,Executive Sq @ Silas Deane Hwy,91.4,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Executive Sq @ Silas Deane Hwy,Silas Deane Hwy @ opp Executive Sq,58.68,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Silas Deane Hwy @ opp Executive Sq,Silas Deane Hwy @ Motel 6,121.79,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Town Line Rd @ Wal- Mart,Town Line Rd @ Charter Rd,116.85,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Charter Rd @ Opp Montague St,Charter Rd @ 38 Charter Rd,92.48,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Wethersfield Shopping Center @ Silas Deane Hwy,Silas Deane Hwy @ CVS,114.27,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Silas Deane Hwy @ New England Patio & Hearth,Silas Deane Hwy @ Maple St,95.99,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Silas Deane Hwy @ Coleman Rd,Silas Deane Hwy @ Chamberlain Rd,118.97,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Silas Deane Hwy @ Chamberlain Rd,Silas Deane Hwy @ opp Stillwold Dr,114.27,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Silas Deane Hwy @ 291 Silas Deane Hwy,Silas Deane Hwy @ 266 Silas Deane Hwy,112.4,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15240,1,Silas Deane Hwy @ 266 Silas Deane Hwy,Silas Deane Hwy @ opp Cumberland Ave,88.79,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,0,Blue Hills Ave @ Opp Norfolk St,Blue Hills Ave @ Westbourne Pkwy,84.57,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,0,Blue Hills Ave @ Opp Burlington St,Blue Hills Ave @ Opp Sharon St,103.41,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,0,Blue Hills Ave @ Opp Hebron St,Blue Hills Ave @ Opp Chatham St,85.17,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,0,Blue Hills Ave @ Colebrook St,Blue Hills Ave @ Holcomb St,107.43,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,0,Blue Hills Ave @ Holcomb St,Blue Hills Ave @ Opp Andover St,103.68,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,0,Blue Hills Ave @ E Euclid St,Blue Hills Ave @ E Morningside St,92.42,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,0,Blue Hills Ave @ Gilbert Ave,Blue Hills Ave @ Merriam Ave,118.76,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,0,Blue Hills Ave @ Merriam Ave,Blue Hills Ave @ Elizabeth Ave,77.75,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,0,Copaco @ McDonald's,Copaco @ IHOP,100.44,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,0,Cottage Grove Rd @ Tyler St,Tyler St @ Dale Ave,106.15,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,0,Cottage Grove Rd @ Cottage Grove Cir,Cottage Grove Rd @ Lincoln Terr,103.81,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,0,Tyler St @ 80 Tyler St,Park Ave @ opp Tyler St,92.2,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,0,Wintonbury Ave @ Wintonbury Mall,Sacred Heart Lot @ Wintonbury Ave,104.27,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,1,Cottage Grove Rd @ Opp 580 Cottage Grove Rd,Cottage Grove Rd @ Northwestern Dr,96.63,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,1,Walsh St @ Blue Hills Ave,Blue Hills Ave @ Porter Ave,102.78,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,1,Blue Hills Ave @ Opp Elizabeth Ave,Blue Hills Ave @ Hubbard St,108.61,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,1,Blue Hills Ave @ Hubbard St,Blue Hills Ave @ Darby St,95.75,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
15241,1,Blue Hills Ave @ Darby St,Blue Hills Ave @ Brookline Ave,94.6,[LLM Error] 401 Client Error: Unauthorized for url: https://api.groq.com/openai/v1/chat/completions
